sid	label	pkgname	ver	adunitshowid	mediashowid	apptype	nginxtime	ip	city	province	reqrealip	adidmd5	imeimd5	idfamd5	openudidmd5	macmd5	dvctype	model	make	ntt	carrier	os	osv	orientation	lan	h	w	ppi
bf0ebe28-f4ae-4a40-a92b-12cfcfedcb24-1560043701926	1	empty	5.76.2.6060	2d5c619f048e36be4e441ad1b4c44974	25ad2d02765793b229e8e468a6203269	326.0	1.560043701926E12	118.125.169.158	达州市	-1.0	106.14.150.230	fb6413552a7d4142493afc566048167a	86d33fc5e0602cd578cda70967f30ffd	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	REDMI NOTE 3	Xiaomi	2.0	46000.0	android	6.0.1	0.0	zh-CN	1920.0	1080.0	0.0
432d8ad4-a35c-4ed6-b2e0-343c8952402b-1560081775612	0	d1128302f0de215ef3dbf3900b541f84	NULL	01e7dda5ca1066873e7bfebdccc03416	06765782b6564446531bf6795f0fdc48	336.0	1.560081775612E12	124.131.121.162	烟台市	-1.0	119.254.201.249	empty	e1dbe8baf57482841819c35621cd9216	empty	empty	empty	0.0	VIVO Y75	vivo	0.0	46000.0	android	7.1.1	0.0	NULL	0.0	0.0	0.0
7622b5b2-c9e5-4e8c-9c75-ae129016a527-1560072103850	0	6e49480920d066e575d0fb181410b4da	NULL	67fd2f2b660bdc8c47eaeba31474af3e	4d3d4e0848574718a6b26b2920ef1c15	265.0	1.560072103849E12	117.136.104.49	郑州市	-1.0	154.8.131.102	b0f0016afccb95aaa2c1721c30f7d357	46d4fc0ec67208141a37fff9c84ff942	empty	empty	8c4d4844bb9de3c14b2ac0b2baa64be4	2.0	VIVO+X21I+A	NULL	6.0	-1.0	android	9	0.0	NULL	0.0	0.0	0.0
611df9fd-3977-4fc5-8c04-667dcf86ca10-1560041677987	0	empty	4.7.5	da481895c5141d3df070009e63b77503	eec946a5a66c023ec9d3b2ede5900626	265.0	1.560041677993E12	223.104.248.14	重庆市	31.0	106.15.185.157	481d41cd14045b3b492aec84c71a6117	a4fc69bd366e306fe0a884f71720d6c4	empty	empty	empty	2.0	PBBM00	NULL	6.0	0.0	android	8.1	0.0	NULL	0.0	0.0	0.0
7108e138-8f28-49ff-915d-f3568011665b-1560028028172	0	89b8faa67e3140e53787c334d5b7acea	2.2.1	b668ff2ab211184525088001a705e77d	e4a40f1f36d186b59ce97268144764a0	365.0	1.560028028173E12	123.232.238.94	济南市	-1.0	123.59.48.112	a5ec67534e1216d9b35bff8ee313bb0e	8704e3ca003f94f0b2e71e87272bb063	empty	empty	empty	2.0	PACM00	OPPO	2.0	46000.0	Android	8.1.0	0.0	zh-CN	2200.0	1080.0	3.0
0454aead-8ec8-49a6-a89d-d5cbc62ff3ae-1560080061861	0	6fd6ee50b8e303734f22075b59d6f475	NULL	01e7dda5ca1066873e7bfebdccc03416	06765782b6564446531bf6795f0fdc48	336.0	1.56008006186E12	60.3.16.147	唐山市	-1.0	119.254.201.249	empty	9871362999816a88a7694fc57ef02c5a	empty	empty	empty	0.0	VIVO X21A	vivo	2.0	46000.0	android	8.1.0	0.0	NULL	0.0	0.0	0.0
dda17fb0-2fc9-4005-823c-d9a3664dc1e6-1560069061774	1	170a88a12e36f8a0f1b73442304398b1	30928000	4404268364e58fbf10c965a3bbc91924	d53d2af198ebef9544f0823c3c8e84f8	301.0	1.560069061775E12	58.16.228.10	贵阳市	-1.0	39.96.159.162	empty	f666be14e6d27d665395fa6164fb7dc0	empty	empty	empty	2.0	PADT00	OPPO	5.0	46000.0	Android	8.1.0	1.0	zh-CN	760.0	360.0	0.0
b5e2125d-9479-4c5d-9d16-0f13ff7c791e-1560084580167	0	empty	5.0.1	58e6421a8ab750843847fd9d09bd9f3f	c55a9223632c9761a64f7f99b6be4cc4	273.0	1.560084580166E12	117.174.2.62	南充市	-1.0	39.97.108.148	a5681eb728287063e681b756cf78c276	1004b64865e49470ef0052dafb8e2dd3	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	V1816A	vivo	2.0	46000.0	android	9	0.0	NULL	2141.0	1080.0	0.0
14ccd211-ea55-4488-8e8f-0068c1c3b6dc-1560030819769	0	empty	5.76.2.6060	f5ab4e983042c74caddfa1921bc1895f	25ad2d02765793b229e8e468a6203269	326.0	1.560030819767E12	123.11.115.27	南阳市	-1.0	106.14.197.56	3ea76ef55fa9c607f8d05aac73d65096	a8fc2c162a7c753c71f9b3376c466f41	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	PACM00	OPPO	2.0	46001.0	android	8.1.0	0.0	zh-CN	2280.0	1080.0	0.0
73ed9389-1eb7-4ffd-ad42-8a07ff77a52e-1560090017235	1	empty	5.76.2.6060	c44de6c45e712be3cdcaa63e92077b62	25ad2d02765793b229e8e468a6203269	326.0	1.560090017233E12	211.143.156.138	福州市	-1.0	101.132.187.57	5a846a7d52d149ba85f5e395c1d1cc69	c1d0857d5011c432df8e1a4b2996d9ce	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	MI 8	Xiaomi	2.0	46000.0	android	9	0.0	zh-CN	2248.0	1080.0	0.0
83a8a436-e0be-4536-b0ca-d744c180914b-1560060702020	1	a4279a3b769d4367f97e5a3ee819a57d	7.1.4	61b972b7f11c50675a23f52caa7f6c99	8fab8557d62202df2da54f4c8ee1f1e8	302.0	1.560060702022E12	117.136.38.138	北京市	2.0	120.132.66.52	c570c09f6701e6d8388d5d01bf8bc3c9	0f983bb189a54de17b2bf6a58a7c245e	empty	empty	e379c437fa18aeef745f063aab1194d8	2.0	MIX 3	Xiaomi	6.0	46000.0	android	9	0.0	zh	2340.0	1080.0	480.0
3a84e34b-40f4-48f6-9010-ed2ae2d999c8-1560041041782	1	16b81f93f4b1a35cebbf15f07683f171	3.2.1.0524.1958	83f2ecfe65f936f5f2ed59f8e8ff1d01	eea7280e1a2313e4c2e89290b01d196c	273.0	1.560041041777E12	106.92.123.55	重庆市	31.0	39.96.159.160	ba0ad79cc07bdbc884bd750afe8e123d	726445149485ed1cf88f1a4ef9223cc3	empty	empty	5ba1cf1efeee4f83e91f9c0adc3015e3	2.0	COL AL10	HONOR	2.0	46000.0	Android	9.0.0	1.0	zh-CN	2190.0	1080.0	0.0
c1c46141-6337-4ec9-9095-8ecfe13f0c43-1560055736979	0	ff61c7290049a449e41866b0892f9672	2.17.0	02b5f45f18b47060a24852cefd8279f8	362c68ebead45c264a6582d6c9616ae9	283.0	1.560055736978E12	223.88.155.150	洛阳市	-1.0	180.76.181.7	836e668559f457a31c4d758a42803413	9659397463af490935b7bc889c992baa	empty	empty	bb2b1e8f252a52e4cf5ab71a9ee26f6d	2.0	VIVO Y67L	vivo	2.0	46000.0	Android	6.0	0.0	zh-CN	1280.0	720.0	2.0
4a057d39-5c03-490f-ae7e-94e54edea193-1560093892003	1	empty	5.76.2.6060	6878028eb7129abb7c72dd7618cea847	25ad2d02765793b229e8e468a6203269	326.0	1.560093892003E12	223.104.65.245	湛江市	-1.0	106.14.197.56	a812751075a82e8ead759c6133df9319	6d0312b000725d0e4e78393959166494	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	PBEM00	OPPO	6.0	46000.0	android	8.1.0	0.0	zh-CN	2340.0	1080.0	0.0
2f844eb0-fb3e-429a-9a8c-3304e17dc88a-1560012985398	0	18e53918f33bf2931df791aa41614ca8	2.3.2	a3cef3e20fd6c1ee139694cd2fa3117e	a728e7a230b88f7e1ccde56bbfc2a38c	303.0	1.560012985431E12	118.77.152.217	吕梁市	-1.0	47.110.38.231	90ca1db08524b99a43289aeac6de2cf5	2e5bb1f8af36dd645c4956d51bdffedb	empty	empty	6e7f2c579f5bdb0c021f8cb6ac3b69ce	2.0	PAAM00	OPPO	2.0	46000.0	Android	9	0.0	zh-CN	2056.0	1080.0	3.0
03eaa7d0-e214-493a-992a-2f76169447e2-1560011998877	1	c3928c124c66197bda97ee4f34a4767e	NULL	389b69facac0190921d39b572aa68e7e	fc5c28b3674877c00e1cff5f025d223e	281.0	1.560011998876E12	117.136.70.50	成都市	-1.0	123.123.219.7	9d462ad364e4a2dd1898c7bd2c3e9bc9	8db5edd531a656912ff8bfb7990b6d5a	empty	empty	empty	2.0	MI MAX 2	Xiaomi	6.0	-1.0	android	7.8.9	0.0	NULL	0.0	0.0	0.0
5e04fb78-12aa-49d7-bcac-d24c91965c24-1560087368021	1	170a88a12e36f8a0f1b73442304398b1	30928000	f67a95c5c748a5bc252d3e854f8e4977	d53d2af198ebef9544f0823c3c8e84f8	301.0	1.56008736802E12	112.243.76.187	潍坊市	-1.0	39.96.159.161	empty	e11b649035f2d3cdb39be28f80ffba00	empty	empty	empty	2.0	MI 8 SE	Xiaomi	2.0	46000.0	Android	9.0.0	1.0	zh-CN	816.0	393.0	0.0
abf049ae-454d-42f7-b78f-94ab18c9ac9b-1560084534539	1	c3928c124c66197bda97ee4f34a4767e	NULL	389b69facac0190921d39b572aa68e7e	fc5c28b3674877c00e1cff5f025d223e	281.0	1.560084534539E12	139.214.251.222	长春市	-1.0	123.123.219.7	9ac191249615f9ac222ce4df86f12db1	90e748b981d2702a965045e913b0ade0	empty	empty	empty	2.0	VIVO X9	vivo	0.0	-1.0	android	7.8.9	0.0	NULL	0.0	0.0	0.0
5a56572a-3278-429f-91ad-ab5dca87644c-1560052299210	0	empty	5.71.2.5890	c44de6c45e712be3cdcaa63e92077b62	25ad2d02765793b229e8e468a6203269	326.0	1.560052299223E12	112.97.219.145	东莞市	-1.0	47.100.11.90	5904927244b6424f39d74c6505f9177a	71c94daa0168100cff630a6445c02862	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	OPPO R9S	OPPO	6.0	46001.0	android	6.0.1	0.0	zh-CN	1920.0	1080.0	0.0
b66b7a19-81b3-4df6-bde1-f9cc335d5ed7-1560042610202	1	2477c87258c08e20d9b3d308867ae4cd	8.5.0.2	f752b4dbcf56662d9042436425b8c164	6a201781abc86a0666c3e94b6638c920	367.0	1.560042610201E12	222.218.48.34	百色市	-1.0	124.243.219.138	c082d4b9ac4d9a659c7cb6519f688a8f	de016c3f819cceadf1c183b8320b513c	empty	empty	b4cf452dd202ad996ee0e65c737f1ac9	2.0	VIVO V3MAX A	VIVO	2.0	46000.0	android	5.1.1	0.0	cn	0.0	0.0	0.0
a1159dd3-3b38-4bf5-bfad-ad208a80f196-1560024859077	0	170a88a12e36f8a0f1b73442304398b1	30920000	6618408bae888ad02c4e0d9bd4d88d29	d53d2af198ebef9544f0823c3c8e84f8	301.0	1.560024859077E12	106.127.204.136	南宁市	-1.0	39.96.159.161	empty	5f6e626d984e2dac785c2559d7947935	empty	empty	5ba1cf1efeee4f83e91f9c0adc3015e3	2.0	OPPO R9S PLUS	OPPO	5.0	46000.0	Android	6.0.1	1.0	zh-CN	640.0	360.0	0.0
05ddfdda-1edc-4a83-bb57-597d23f0ec84-1560066523269	0	0a3215caf48d92de4f8ab34dd07d6f37	NULL	5c9468cf1be57b5c38aebee60470ce83	f4658ac564ae09266976ac30e0f8f582	221.0	1.560066523267E12	111.19.71.11	宝鸡市	-1.0	180.163.220.125	709cd53bc67033c5e382aacb3f10dd9d	927cd48f30d37b8b2bad6ab9e605f8f8	empty	empty	6a45f48d79cf8082777a56b01201e518	0.0	1713-A01	NULL	2.0	46000.0	android	7.1.1	0.0	NULL	1920.0	1080.0	0.0
72744fa7-222b-4dcb-8e14-2f2dabb73e28-1560073819236	0	0a3215caf48d92de4f8ab34dd07d6f37	NULL	e7f79bda2b839f7debffe13ee6df818f	f4658ac564ae09266976ac30e0f8f582	221.0	1.560073819275E12	223.104.90.24	南宁市	-1.0	180.163.255.231	d3067e6d7d57f2cba46ff07bf5527115	5b95cb5e064cc4868189e0d6d7f59ab3	empty	empty	empty	0.0	OPPO R9SK	OPPO	6.0	46000.0	android	6.0.1	0.0	NULL	1920.0	1080.0	0.0
a919bcf6-3592-44e6-a317-1cdf95b99ec1-1560053919429	0	dee958e742e85f4600dcca7e77f109e4	NULL	01e7dda5ca1066873e7bfebdccc03416	06765782b6564446531bf6795f0fdc48	336.0	1.56005391943E12	117.136.31.228	广州市	-1.0	119.254.201.249	empty	5e1f69ba63e2c652eb74d82c450b63b7	empty	empty	empty	0.0	VIVO Y37	vivo	6.0	46000.0	android	5.0.2	0.0	NULL	0.0	0.0	0.0
899da567-5bc7-4e43-8a5a-1b4ba56f69b5-1560009910047	0	5a23466bee3818349bca51d7446994a2	9.0.9070	352c0094be0e4c311f7f713ecbfb5847	29c116d2e0f8cb173ebfd758dae81b21	223.0	1.560009910047E12	116.252.14.194	崇左市	-1.0	114.118.64.110	ed9d3281e1d7a030729bd8b610af9687	07f4f9e8054cb5055e316d1837255130	empty	empty	7f84904a2eeecce4a3efe5380a7ba9e5	2.0	PBAM00	OPPO	2.0	46001.0	Android	8.1.0	0.0	zh-CN	1424.0	720.0	320.0
6e2406e9-39db-4a2c-a3ff-c1474dfdaaa8-1560092614917	0	0ff1fb05e89fd10fb480a9184c2c2d15	521000	c317c846ac9da7b89e3b1a770379e65b	a51cf88cec32c6cd06703838c50d19ac	318.0	1.560092614916E12	119.115.156.18	营口市	-1.0	211.159.203.243	7b742c95dbf9d79926745df449fe7473	d48efb31783c0d5e5845fd138e459716	empty	0dcb189ed18b65df82f0768032e41a2a	d2137a997a71bf8749892bc457664210	2.0	OPPO R9 PLUSTM A	OPPO	2.0	46000.0	Android	5.1.1	1.0	zh-CN	1920.0	1080.0	480.0
ed0af68b-7043-4395-abe5-74c7b12fc01f-1560037271189	1	3fbfcb303410dc1b7ec97d750ab0b28c	7.0.9	372747b93242b5b4d5e1867f1a3ed651	9cfc68d2236479207f09a40d57c6ee0c	301.0	1.560037271187E12	121.226.59.5	南通市	-1.0	47.96.74.133	14f7e82f91b953ce38e646b7e561a50f	0fcfa49cfe99810ec50bb7a6df7d30de	empty	empty	2408c710977177815f01fbc344dedc8b	2.0	COR-AL10	HONOR	2.0	46001.0	Android	8.1.0	1.0	zh-CN	1560.0	720.0	2.0
02dbb359-e600-49be-9c42-c199b75b0953-1560086484542	1	170a88a12e36f8a0f1b73442304398b1	30928000	4404268364e58fbf10c965a3bbc91924	d53d2af198ebef9544f0823c3c8e84f8	301.0	1.560086484543E12	171.14.14.130	三门峡市	-1.0	39.96.159.159	empty	c220a6de0c0f02cb50ff230e8ea418f3	empty	empty	empty	2.0	PBBM00	OPPO	2.0	46000.0	Android	8.1.0	1.0	zh-CN	780.0	360.0	0.0
aabc5fc5-9cd5-44f5-8971-f9cf0cb974c4-1560072157038	0	empty	4.9.11	61210483e23b4b175c832fe48788d208	0c28cf2afaba3174f88e045403d45763	265.0	1.560072157038E12	180.137.214.53	河池市	-1.0	47.101.43.6	918d67a387fe47894444b6c33ffe5f51	5ebdebd29d4ab6f919feab8794a5132c	empty	empty	empty	2.0	VIVO X7	VIVO	2.0	0.0	android	5.1	0.0	NULL	0.0	0.0	0.0
fa31ec4a-65de-47ca-a366-9fb46686db07-1560048195217	1	170a88a12e36f8a0f1b73442304398b1	30928000	f67a95c5c748a5bc252d3e854f8e4977	d53d2af198ebef9544f0823c3c8e84f8	301.0	1.560048195219E12	27.186.158.151	保定市	-1.0	39.96.159.161	empty	894a5067ca06f830ed974c9b0777ec3f	empty	empty	empty	2.0	PBAM00	OPPO	2.0	46000.0	Android	8.1.0	1.0	zh-CN	760.0	360.0	0.0
24abf1bc-649e-497d-9172-8b6dfc70293d-1560047835104	0	empty	5.76.2.6060	b3ab3170257b0e45bcf0469185bf3e15	25ad2d02765793b229e8e468a6203269	326.0	1.560047835104E12	171.122.11.22	朔州市	-1.0	47.100.11.90	371f44134ff0bb15dac1653d5fdaaa5c	e5bcc915dcf957ed8d6cf8c2a311d392	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	PACT00	OPPO	2.0	46001.0	android	8.1.0	0.0	zh-CN	2280.0	1080.0	0.0
67eed8fd-a0d6-40ae-a4f6-449c6825d15b-1560069554467	0	acdf709c29762e2ffc5b1a68209d4f93	NULL	01e7dda5ca1066873e7bfebdccc03416	06765782b6564446531bf6795f0fdc48	336.0	1.560069554471E12	117.44.98.236	上饶市	-1.0	119.254.201.249	empty	7e0bc8d070571b15961091cf6fce3fb3	empty	empty	empty	0.0	VIVO Y33	vivo	2.0	46000.0	android	5.0.2	0.0	NULL	0.0	0.0	0.0
8ae9e21e-62fb-4bb7-af7d-782cd1cc4a84-1560087448824	0	cf377ca7e56d9633ac5d15af0998fdc2	NULL	c6a36f4b4f1d1204f0c20b9a67cf60d7	06765782b6564446531bf6795f0fdc48	336.0	1.560087448824E12	106.4.1.25	赣州市	-1.0	119.254.201.249	empty	844e6ef3aa52a0cddf466201304c1079	empty	empty	empty	0.0	VIVO X9S PLUS	vivo	2.0	46000.0	android	8.1.0	0.0	NULL	0.0	0.0	0.0
17c5269b-982b-4210-8c9f-760f950f70e4-1560093234678	1	empty	2.2.1	ae3ea1765eade8fe1bf7c1628b8b60f1	dc48a526835bf9f2b843084a42359d72	318.0	1.560093234677E12	113.194.66.68	吉安市	-1.0	47.96.36.179	3bbe0d865bd7d87cef3d25330a906812	7e9c712795cfcf2ae3738a2795bea451	empty	empty	f6f5bba44fd2a73e1a3e20b4d57a3269	2.0	VIVO V3MAX A	HUAWEI	6.0	46000.0	android	5.1.1	0.0	zh-CN	1776.0	1080.0	480.0
21ef7b38-50b5-4619-abe8-9691f3fd53ce-1560062093909	0	3068122d33c1b72edb1f0d644f27405c	8.21.2	1ccb9164954c65e5e2fb5c7e176adb36	8832ab73ad09162a017fda9219ac2778	207.0	1.560062093912E12	39.180.42.27	宁波市	-1.0	120.25.205.160	1a5053ab7cfe0125fdd466d1e737be49	e4d426d30c028676fe6727229689abe0	empty	empty	28349f93d615259c30e35d3249bb6a04	2.0	PBEM00	OPPO	3.0	46000.0	android	8.1.0	1.0	zh-CN	2340.0	1080.0	480.0
332e8096-7558-431f-8d71-90a8e288918c-1560056731717	0	0ff1fb05e89fd10fb480a9184c2c2d15	521000	580d13b46b75e6bb2f80d0e38fc3fe2c	a51cf88cec32c6cd06703838c50d19ac	318.0	1.560056731717E12	49.94.215.57	南京市	-1.0	211.159.203.237	d154e61a05622725bf384ef261c38c4a	4d2f40feceb3940585b7afebecfabebe	empty	c2d53a90674f7e7608c9c2d2cd70e33b	4e8aeffd5fec8d26e79bd326e0e47e1c	2.0	M1852	Meizu	2.0	46000.0	Android	8.1.0	1.0	zh-CN	2076.0	1080.0	480.0
d9af6d0a-7f92-4d15-aa53-51b86d9e26d3-1560030408852	0	empty	4.7.5	9f1eadd9092b19bc86ee0cacde1c867f	eec946a5a66c023ec9d3b2ede5900626	265.0	1.560030408851E12	114.135.222.0	黔南布依族苗族自治州	-1.0	47.100.18.106	210843f3b443303a8680259cf25c009a	fa8c49e753f2fc54942412c9acb7d27f	empty	empty	empty	2.0	OPPO R11	OPPO	6.0	0.0	android	7.1	0.0	NULL	0.0	0.0	0.0
589d3ac3-448e-4ba6-bd26-8a50c9c7e5b8-1560083787242	0	d4c128ffdd918d75c285899579800012	11.6.3	b9b4e7f1c79379f6efc69b9d9b436d9a	67ef697818dbcd3a5de79876fa48d3f8	286.0	1.560083787241E12	112.17.247.222	衢州市	-1.0	120.92.117.254	713507e9a7948f99d268bc1c150951d4	1fb2c9aba60315d8b392da924e2d5b98	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	0.0	PADM00	OPPO	6.0	46000.0	android	8.1.0	0.0	zh-CN	2136.0	1080.0	0.0
6e6e25b5-fab5-4f53-bd5d-5106a9c3dc72-1560018540846	0	0a3215caf48d92de4f8ab34dd07d6f37	NULL	e7f79bda2b839f7debffe13ee6df818f	f4658ac564ae09266976ac30e0f8f582	221.0	1.560018540846E12	117.157.183.31	天水市	-1.0	180.163.220.97	47f81b744777e017a67dfcb240d37f5d	e0df75cc09d05ef0263fd3894fd60944	empty	empty	empty	0.0	CHANGHONGS06	NULL	2.0	46000.0	android	6.0	0.0	NULL	1280.0	720.0	0.0
361ec8c9-1790-4d7b-8ae5-dc78e7fd39e9-1560072116454	0	df51597e6b3cf16408aef3ff740326d5	NULL	d0267547ad324d53078c09095c2e1148	06765782b6564446531bf6795f0fdc48	336.0	1.560072116454E12	223.115.160.205	博尔塔拉蒙古自治州	-1.0	119.254.201.249	empty	58677b143f1684120885024ac2a08cd7	empty	empty	empty	0.0	VIVO Y79A	vivo	2.0	46000.0	android	7.1.2	0.0	NULL	0.0	0.0	0.0
17e7234b-ae51-4401-bad8-155587adbef2-1560080168817	1	0967260bec6019d61af88e25b2d944b8	NULL	cece89e17ab0225cc9baf346ea1b8e88	bb4bca3e2d5fc4d3297af9e64a389958	220.0	1.560080168819E12	120.243.110.33	蚌埠市	-1.0	193.112.210.162	36d9bc4db662a81c6ddd9bed51714023	3b8e0fd1434e9044db3db60f96d11e48	empty	empty	empty	2.0	REDMI_5_PLUS	xiaomi	2.0	46000.0	android	8.1	0.0	zh	2030.0	1080.0	0.0
1d34a041-3532-4aaf-b66d-401f2245178e-1560034662608	1	005d2585010575de34cfd893f9ed37e3	v1.2.7	8f62c4cdadf2abd08f66109f93b05a0a	5e6d7b6cefbc3e5589a672654d2ca1d9	215.0	1.560034662608E12	223.104.175.234	沈阳市	-1.0	120.27.236.43	58ff4524b97eb2de50cf7c18c83db14a	583200062d2813cce08a343aabc518ec	empty	empty	empty	2.0	VIVO Y85A	vivo	6.0	46000.0	Android	8.1.0	0.0	zh-cn	2268.0	1080.0	2.0
17889818-5cbb-4dad-833c-d2977202692a-1560047463545	0	empty	NULL	764e263ef6de06c87249d9c6094959c6	3f2fc57a6e1f9c6fa4464c25cc1e88a3	319.0	1.560047463545E12	222.141.47.245	洛阳市	-1.0	47.95.111.138	18b0b1d79282c9a3e913755208c25203	3c3d377fa8c7f0c3c2983c4e6b1c40fd	empty	18b0b1d79282c9a3e913755208c25203	ff55c4dfa7869337e90fc07028b672c3	2.0	PBEM00	OPPO	2.0	46000.0	android	Android_8.1.0	0.0	NULL	1080.0	2340.0	0.0
ac723905-0a33-4ae8-8392-3728009c99d1-1560033715631	1	empty	8.0.7	3e853d3841fdc8e90dff51760b184f9e	f23f2adccfba773530b485740975feb2	358.0	1.560033715631E12	112.114.175.5	楚雄彝族自治州	-1.0	39.106.129.152	7588386f61fa02d9778f1edce357d20e	0d39f6c48b895d83655a38b7ccd6bf7c	empty	empty	558aa6f43f026ce9481a13b858ee488e	2.0	JKM-AL00A	HUAWEI	2.0	0.0	android	8.1.0	0.0	NULL	2255.0	1080.0	0.0
a6d07846-1f61-4a25-be4d-89682f8d2779-1560020566870	1	empty	2.2.1	ae3ea1765eade8fe1bf7c1628b8b60f1	dc48a526835bf9f2b843084a42359d72	318.0	1.560020566869E12	116.196.116.207	北京市	2.0	47.96.38.174	eec0431f77d6226565b4444096af164f	b0569ad113cf8eb900e2f90312571a93	empty	empty	5bbd8c80d3f7765280b006457b359914	2.0	OPPO A59M	OPPO	2.0	46003.0	android	5.1	0.0	zh-CN	1280.0	720.0	320.0
05591792-8e6c-43ee-b8f6-4fa6c466cccb-1560013729454	0	2477c87258c08e20d9b3d308867ae4cd	8.5.7.1	74b9d85bac135d21195fbf7eeffb18eb	6a201781abc86a0666c3e94b6638c920	367.0	1.560013729453E12	123.54.68.66	驻马店市	-1.0	124.243.219.138	9abc2a2fdd3eceb1b56bd8032c2cf858	32980a9cdffc92e9524e219d49b8c0fa	empty	empty	549549af416bb4e32c1f8974f1e9d024	2.0	OPPO R11S PLUS	NULL	2.0	46000.0	android	7.1.1	0.0	cn	0.0	0.0	0.0
2722dde3-3f7e-4872-a1ae-e0222eae0909-1560073622651	1	c3928c124c66197bda97ee4f34a4767e	NULL	389b69facac0190921d39b572aa68e7e	fc5c28b3674877c00e1cff5f025d223e	281.0	1.560073622649E12	171.14.166.207	平顶山市	-1.0	123.123.219.7	b1850350b46d3a8f54c9f2b3eab44222	8705dfe78067d55a739f92190ce7ffd7	empty	empty	empty	2.0	MI 5	Xiaomi	2.0	-1.0	android	7.8.9	0.0	NULL	0.0	0.0	0.0
ff6c6d64-52c9-4365-8143-90ad570861bc-1560036182573	0	751930b6be81463031d3d8a52830021e	3.0.6	7809140d57a5433c649b950360b76b19	7aaa7217f978e4178e78f28ee6720e86	336.0	1.560036182573E12	117.157.217.177	陇南市	-1.0	106.75.116.197	194941aaccc18527bf2286aab3b21fe3	4dd6939df38ab53445942f6e6deac8bf	empty	empty	0b440e0622535b6bfa0a4c8950cbd943	2.0	PBAM00	OPPO	2.0	46000.0	Android	8.1.0	0.0	zh-CN	720.0	1520.0	2.0
69f16c7d-e852-4278-95df-50e21f0c2d00-1560033619356	0	df51597e6b3cf16408aef3ff740326d5	NULL	d0267547ad324d53078c09095c2e1148	06765782b6564446531bf6795f0fdc48	336.0	1.560033619357E12	112.3.149.29	扬州市	-1.0	119.254.201.249	empty	3b9a6a62505a80cff9ac811f5ab435c0	empty	empty	empty	0.0	VIVO X7PLUS	vivo	2.0	46000.0	android	5.1.1	0.0	NULL	0.0	0.0	0.0
e53a3218-fd40-4dd4-b975-1ae4067dc33a-1560074399710	1	c3928c124c66197bda97ee4f34a4767e	NULL	e75047ac4169618b8961a689ed954151	fc5c28b3674877c00e1cff5f025d223e	281.0	1.560074399708E12	223.146.207.145	衡阳市	-1.0	123.123.219.7	33ae56b0924d78602a68263b39725690	25092bd8a81f7b55c433146f9e4d8428	empty	empty	empty	2.0	VTR-AL00	HUAWEI	2.0	-1.0	android	7.9.2	0.0	NULL	0.0	0.0	0.0
341eda30-c21a-457c-9572-8c755fbce25e-1560031384411	0	ff61c7290049a449e41866b0892f9672	2.19.0	a66a8268372c18745e258e046e756be4	362c68ebead45c264a6582d6c9616ae9	283.0	1.560031384413E12	124.165.79.101	吕梁市	-1.0	180.76.181.7	cb3dce5f99d63c427ecd4b8b1e32cfcc	c80a22155ccb46141984b4c6830f4549	empty	empty	f758df9c736c5a44cafce3a13d5a278b	2.0	PBBM00	OPPO	2.0	46003.0	Android	8.1.0	0.0	zh-CN	2340.0	1080.0	3.0
1ea3fb4f-0e4a-421a-8132-d6f6d26c327b-1560087144903	0	3075dd4143bb3c4c9c206ef6962d8c9b	NULL	f5a9b96330c083c767a6633dca1b0d30	06765782b6564446531bf6795f0fdc48	336.0	1.5600871449E12	117.176.88.141	乐山市	-1.0	119.254.201.249	empty	334dc8ac78dfcad42ebdccf74d9a8232	empty	empty	empty	0.0	VIVO Y66L	vivo	0.0	46000.0	android	6.0.1	0.0	NULL	0.0	0.0	0.0
d04dc7a1-6569-4aa7-bf6f-85b3c5bbd350-1560092749423	1	empty	5.76.2.6060	f5ab4e983042c74caddfa1921bc1895f	25ad2d02765793b229e8e468a6203269	326.0	1.560092749447E12	223.104.191.152	青岛市	-1.0	106.14.197.56	6c709e77aa9d4d22c73f8727a20160c1	1e059ba5ce41ee315db21363b9ef2112	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	JSN-AL00	HONOR	6.0	46000.0	android	9	0.0	zh-CN	2340.0	1080.0	0.0
5add78c8-2104-4ae4-9a46-37e3d556950d-1560059451062	0	d4c128ffdd918d75c285899579800012	NULL	2341aaff2ce68445982beacb477874fd	67ef697818dbcd3a5de79876fa48d3f8	286.0	1.560059451065E12	119.103.214.106	十堰市	-1.0	120.92.124.174	bfd627197c54bfd478f191d8c0b5f7a2	dd41fe39d0c7e098948906744dd510cb	empty	empty	0f607264fc6318a92b9e13c65db7cd3c	2.0	OD103	SMARTISAN	6.0	46001.0	Android	7.1.1	0.0	zh-CN	1920.0	1080.0	480.0
